in_degree,out_degree,te_out_shift_0,te_out_shift_1,te_out_shift_2,te_out_shift_3,te_out_shift_4,te_out_shift_5,te_out_shift_6,te_out_shift_7,te_out_shift_8,te_out_shift_9,te_in_shift_0,te_in_shift_1,te_in_shift_2,te_in_shift_3,te_in_shift_4,te_in_shift_5,te_in_shift_6,te_in_shift_7,te_in_shift_8,te_in_shift_9,1_source,1_mediator,1_sink,2_source,2_mediator,2_sink,3_source,3_mediator,3_sink
3,2,0.0016506775806561817,0.0014213445048091439,0.0014713520546258737,0.0011253911682503968,0.0010776490556967293,0.001026502168144507,0.0009687072198315233,0.0011261468456729216,0.00105877567738683,0.0012768491007830339,0.001811033881754316,0.0016496726015417889,0.0014331586845635624,0.0012339462608380925,0.0013066548373541708,0.0011111410402503477,0.0009536962125669267,0.0009954986566141572,0.0010482443567461025,0.0013390773007934426,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
1,2,0.001097498442918317,0.0010662576274495096,0.0012177403422841285,0.0009905004494381476,0.0012261904351544386,0.0008318149806695069,0.0009961165097737814,0.0010667199897483424,0.0009926600931550356,0.0010500349050459328,0.0010614213582785105,0.0009835966338403112,0.0011337593758132837,0.0009202430803007454,0.001019919097218456,0.00105950073255885,0.0008877590892468571,0.000987151393999122,0.0009629817046542362,0.0008593089053712815,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
3,2,0.0018133464184273544,0.001683878621860986,0.0014537637882189838,0.00146212502954802,0.0012285293166626903,0.0011299578210214735,0.0009603218581109785,0.000911551311186503,0.0011684670467197796,0.0010898834639008373,0.0015377955693176432,0.0014357662503249478,0.0011939411422951494,0.0011544851574337872,0.0011715731638089468,0.0009305660134622198,0.001017968622578256,0.0009107289172915606,0.0011835261257548324,0.0009111867281534758,2.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0
2,4,0.0020567162836845998,0.0016725247081123577,0.001367535432862965,0.001385424703749352,0.0014858597949369,0.0012328123063274404,0.0012726846054955834,0.0013195027003485003,0.0010668341787000131,0.0010850016243197664,0.002045259094731302,0.0018821176711229003,0.0016943498918549002,0.0014148503573364868,0.0014317134024114339,0.0011365211794184032,0.0013068737767165878,0.0014094818607564572,0.0012319845759891875,0.0010831197555899274,4.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0
2,2,0.001129633696390332,0.0011874767395091254,0.0009956745690280007,0.0009687478382113691,0.0009900267319774459,0.0009607908558050375,0.001169818048547789,0.0010028782147410151,0.001008989511453415,0.0008461187165754761,0.0012562852986447515,0.0009976854688866631,0.0009941050690978647,0.001241411946178039,0.0011493615352943386,0.000932844507492018,0.0007925195824547794,0.0010238631808409816,0.0008225820972025274,0.0012042293114701264,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0
0,2,0.001095872027559831,0.0011815526429643538,0.0010356208630534008,0.0009657806565814229,0.0010068257418987512,0.0009221318354550301,0.0009646243403614379,0.0008776664420317805,0.0010097671261259601,0.0010657552920955925,0.0009493248542304095,0.0008582633061642789,0.0009501940999729235,0.0008773661948428504,0.0010873134163092298,0.0009103357614067619,0.0009601926277083382,0.0008353595797472561,0.0008591815373962707,0.0008619479691794994,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,0.0014292082654961832,0.0012703468523488888,0.00107868876251523,0.0009932697432729041,0.0010999742219010861,0.001051609211662194,0.0011736949494124797,0.0010892854333109032,0.0011757002230519912,0.0010832422217493174,0.0017583531801456153,0.001346794844043039,0.001557405858591979,0.001378321250014831,0.0013338730196942865,0.0012484179976015003,0.001030901292108474,0.001347202619457506,0.0013570795636278004,0.001056654093749173,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,0.0014743943933869087,0.0012956253780899683,0.001310225337315223,0.0011884636642795557,0.0010616722502274642,0.0009885113799982877,0.0009539011557594956,0.0010506640633619836,0.0011724017282914781,0.0010236464493235218,0.0019363686729771661,0.0018369711851457422,0.001461712495148213,0.001173783384939738,0.001360644172451413,0.0010888749444800925,0.0012043470454168761,0.0009947065962180423,0.001172939256690399,0.0010134802584690547,1.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0
1,2,0.0010792070607475543,0.0010790368380446868,0.001231992229649633,0.0011374767454384463,0.0011081172248389314,0.0010268736298840175,0.0009657304159859408,0.0010270955592103868,0.0011717667148438342,0.0010277095404535998,0.0023020928739961068,0.0019333069625031573,0.0013311764368306772,0.0012187259607679057,0.0012106053444165714,0.0011406745695699823,0.0013248653518988425,0.001089599900362899,0.0011377546168415476,0.0013555051248465054,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3,1,0.0009974191196915545,0.001005541663514648,0.0009492808655781521,0.0009205684124989932,0.0008635059716252453,0.0008956996445949918,0.0009800748228334134,0.0010580812941946335,0.0010234441569802427,0.0008829605655798886,0.0013087689864957808,0.0011632820383570886,0.0011521705578607638,0.0009964645233139073,0.0010497624956326505,0.0010177809383300597,0.0009199837283217702,0.0009992216265512477,0.000838509947761467,0.0011592138162958609,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
2,2,0.0011749094446152437,0.0010212839613052552,0.0011551704575361343,0.0010138185860492685,0.0008362331480832797,0.0010666809762739234,0.0010913897529889326,0.0010533318111052424,0.0008976279090184555,0.0009604590362911949,0.0014099769218848081,0.0014997668637609656,0.0011250742985630755,0.0010363920099669545,0.0010139150008319346,0.0011143253764428422,0.0007953103073388061,0.0010814686090634136,0.0009350219808350237,0.0010729630843815511,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1,3,0.001396110982050439,0.0015798614315812197,0.0011987925411849967,0.0009441401948094072,0.0010594534869671605,0.0011890515228521646,0.0010798969317612189,0.0009595212751902822,0.000964421326460248,0.0008861516513973989,0.0014660304007577413,0.0011354411293836816,0.0012139451654091197,0.0010612633832776442,0.0010736222249075062,0.0009312246743804896,0.000990422165119895,0.0011990994922719083,0.0011251435105554795,0.0009559463266973875,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.002494019072701034,0.001638007256885437,0.0014051467648234911,0.001252314147183293,0.00144689400555635,0.0009718405053040001,0.0009139581356362396,0.0010279810718108711,0.0008984980266967575,0.0009509158832774525,0.000846379630369153,0.0009858899887546916,0.0008869694853839405,0.0009609762694149785,0.0007304151892144829,0.0009681024974985806,0.0009078121132785091,0.0008844123438125633,0.0008499760380312135,0.0009001653459706022,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.001067424472403653,0.0011984698260228018,0.0009749481144691833,0.001013483579358336,0.0008460802792723256,0.001073739949350777,0.0008765003927315168,0.0009079623193887906,0.0009300729553892542,0.0008640226071149538,0.002151319348991922,0.001642216097895514,0.0015640064747196958,0.0012303642573127805,0.001216613074660191,0.0010644476745099076,0.0010879798673846862,0.001141945659345286,0.000988328808091559,0.0011912082886854421,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,0.0009981629053527371,0.0009901421242959946,0.0009958079304890565,0.0008211619735656808,0.0009721399886693251,0.0009825648517887901,0.00102004175588314,0.0010252055113499701,0.0007694973202425089,0.0010195754048896856,0.0009816337781478996,0.0009828330117928308,0.0009120757063480732,0.000823353797425238,0.0008588839759609947,0.0009239988234823966,0.0009974268572061854,0.0009582048811697333,0.0008575662406640164,0.0008442280007804643,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,0.0010482583694834985,0.000898301526783733,0.0009240180621687613,0.0007667063723534925,0.0009238406704365702,0.0008235277764215532,0.0008736545369395524,0.000901608282539607,0.0008785738137485594,0.0009574795739126382,0.0008557814359603488,0.0008315566824715951,0.0007739846964663084,0.0008703571298090941,0.0009656896007391456,0.0009083189371745771,0.0009571793107365296,0.0008482152812143403,0.0007908031045255983,0.0007393203069167408,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0.0008589423138081934,0.0009371311148423246,0.0010206589593401672,0.000896051202741595,0.0008498140733565604,0.0009248300200416362,0.00097842871312648,0.0009417238659529655,0.0009170691869185895,0.0011007548269474083,0.001049875567827559,0.0009442896770205535,0.0010224258457897718,0.0008014842227214491,0.0009911390362221265,0.0009132617881469229,0.001029712776774474,0.0007905367089879341,0.000938796681152418,0.0009063587189772954,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.0011004936914935123,0.0009704197903332947,0.0009703096829967287,0.0009745545377456306,0.0009430999196285363,0.0009625982454690891,0.000893896555313166,0.0009636475746744665,0.0009690877895374963,0.00101465673673376,0.0012989934093745761,0.0010957628758211148,0.0009704779885566326,0.0009331588552899343,0.0009595802525558661,0.0011140836952669114,0.001042289783644686,0.0011047433661459227,0.0008554538571212708,0.0009678671836631391,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,0.0011519955359243794,0.0009106325206750533,0.000887175279592095,0.0009720836292125728,0.000856957082146254,0.0008124632664097043,0.0009107732831159069,0.0009793963328788714,0.0008473134993988007,0.0008094822072944713,0.0009189764277144564,0.0008687528509817261,0.0008601784390813849,0.0008610681869862884,0.0007383977750167086,0.000747452353273942,0.0008904979705240249,0.0008106113705233512,0.0009160058156528661,0.0007091874210703684,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
2,1,0.0023480488846211373,0.0018482979724979355,0.0013993561985273543,0.0012962687770390145,0.0010921844581125236,0.0011660187585604727,0.0010198048715946352,0.000809490157793256,0.001285196350748404,0.0009783095065923149,0.0011675839887118102,0.0011335486744920176,0.0009562927349107352,0.0008258134670606628,0.0010068454290644258,0.0007774850831011994,0.0009407995730692092,0.0010360657365658327,0.0008092444216536945,0.0009114129662007867,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.0010817420141786818,0.0010052749266809232,0.0009020127117340382,0.0010596299164144715,0.0008961842895584043,0.0009429814418541308,0.0008420714064178676,0.0007993187050524318,0.0009678869658937136,0.0008965097600883761,0.0011849539668988506,0.000941758215732896,0.0010241521604712467,0.0008317637646623293,0.0010210575214361199,0.0007227647156943957,0.0008344080027570712,0.0009580808976391722,0.0008118308918831313,0.0008241122829109191,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.0010397829752781516,0.000978212370017176,0.0010800308911672973,0.0009474359296460859,0.0009368253419351614,0.0008546566394097759,0.0009069923110508816,0.0008451399590168134,0.0011235926237014313,0.0009148848456608892,0.0010313429479727027,0.0009376843494536104,0.0008454421390110925,0.0007885561160051788,0.0008730278594866439,0.0008741882131560525,0.0007558975308306152,0.0008661086849797757,0.001038931531333759,0.0009589504564717188,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1,2,0.0021279788879640564,0.0014472156310536871,0.0011875232978777908,0.0010173311449882957,0.0010966697646253739,0.0010727008164620642,0.0008440447798877892,0.0010410181409193546,0.0009510935222579917,0.0009657521912238699,0.0009023631967923965,0.0009030113692637547,0.0008802445369813589,0.0007854865642618729,0.001023443055243664,0.0009579328875869621,0.0009742986332848945,0.000888844003081586,0.0009921453861651088,0.0008415842151042278,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.0008736876859600979,0.0008785721821864863,0.000965494510717871,0.000876778905548484,0.0009196375476872529,0.0009468882167433426,0.000868476901173098,0.0009521973312730262,0.0009514735254346605,0.0009100576774144238,0.0009764976303715292,0.0008252531057243552,0.0007995455449064336,0.0008942815940142293,0.00098587994894152,0.0008131056095299264,0.0008176971450820264,0.0009445236540009676,0.0009167461432884566,0.0007627347376504652,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.0015093386985143187,0.0012366638848504926,0.001105197501952322,0.0011095854922791634,0.0013759900444619846,0.0009743462547738323,0.0010761232716883491,0.000997940425048491,0.0009786561771580455,0.0010457304228010255,0.0034346057973658837,0.0023327456244617,0.0019118373158453622,0.0016222750554358999,0.0015281713439074497,0.001233117497572637,0.001237553621120419,0.0014649148533868001,0.0016180391221349,0.0013722496753363002,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
2,2,0.0029812190645021348,0.0022467059134530748,0.0017058618448868592,0.0014378816516531462,0.0013943148008596841,0.0008625142355762206,0.0012255902237891746,0.0014379764815858418,0.0010376324524570173,0.001047340796562513,0.0025333485418786348,0.0019371448410084062,0.0016983597523548997,0.0016386478679987107,0.0013145738537213192,0.0013612505670322153,0.00113589585285034,0.0011453806963616434,0.0010987630997864185,0.0012022482979053444,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
3,0,0.0010992291589825781,0.0010319296983654304,0.0010205959380803049,0.0009329213286315999,0.0011388926406675453,0.0009443446747600282,0.0009349357427632577,0.0008666154314169398,0.0009452800174233902,0.0010297756376810366,0.0018003632658502356,0.001650444757608013,0.0013485413821986546,0.0013336776866627981,0.001072834699557504,0.0009910498713319028,0.0010454439048937845,0.0008894519618516086,0.0011277986896283947,0.0011471213284816927,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
2,2,0.0008784019316725113,0.0008127804340493812,0.0009437478228886178,0.0009504552049236754,0.0010345900860840476,0.0008457656407375995,0.0009267429375374636,0.0010549073098566556,0.0010626485729327945,0.0010551362234126145,0.0010970538284491844,0.0010457484866609964,0.0009457877876215283,0.0009594581575178344,0.0011116638399587737,0.0008233606178623172,0.00095801850479015,0.000823641602528429,0.0010925666352895663,0.0008845164950535819,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
3,3,0.00122916562102035,0.0012057883576922948,0.0010059494145888092,0.0008683578885330556,0.0009919042112731596,0.0009401027903251172,0.0008480341808473113,0.001008573132564065,0.0009334041891891753,0.0008833754000891517,0.0010404817584027902,0.0009841019464411323,0.0009055667781199527,0.0008166859660374754,0.0009396956339477173,0.0009960644063349761,0.0007928038580713175,0.00079616498413106,0.0007307984760331945,0.0008219420064111788,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
2,2,0.0013355610686152468,0.0012624417709728747,0.0011569381193197296,0.0012775080733015,0.0011546679254607975,0.0011052252159598867,0.0011041972494990338,0.0009855123107804405,0.0011140387049733047,0.0012970578637509353,0.00131610420347581,0.0014516425437849402,0.0012258606630723853,0.0011944112937704462,0.00110719174701156,0.0011767518544434838,0.0011218850422803311,0.0010604479152215287,0.0010147117842096035,0.0010798389170955298,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.0025986139282598505,0.0017832666758060992,0.0017634984573115838,0.0017559390432531573,0.0013025634945637527,0.0013559235698083554,0.0011398670382962077,0.0012727305051747667,0.0012498962311258844,0.001209658100688525,0.0009094634566604502,0.0010544667153971348,0.0011271109859948088,0.0008660569356807429,0.0008423857213318082,0.0008130284686285791,0.0007464970041056845,0.0009181350712216942,0.0008094060801681265,0.000738701181832494,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.0014267430259527,0.0014180342275765998,0.0012631763928653854,0.0015316107492156737,0.0013596853702980505,0.0014447019800713915,0.0012033690385406244,0.0013569753852624754,0.001453461945175248,0.001354076691779549,0.004367584233616,0.0031782059629423,0.0030055123837648,0.0023626290550288,0.0019871862754325,0.0016462480325517845,0.0013923925074192914,0.0016693254725127999,0.0015969513059905002,0.0016989019976585,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.003200708928410181,0.002543977990547943,0.002305115981573397,0.0017324240300927436,0.0014903799417401026,0.0012093495075371815,0.0013292424745331038,0.0015947982159211875,0.0013519827728977205,0.0011521322096455424,0.0030160249414239336,0.002552055923189106,0.0021662903915950138,0.0017148894700369814,0.001528015139395009,0.0014733631288971,0.0014852157404859003,0.0013917182452149537,0.0015291232681883446,0.001584955208526,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.0035633835391224817,0.0032175273681872003,0.0025937007276385145,0.0015815590061613917,0.001688385140551302,0.0013681387470001677,0.0012544517117874636,0.001174297810154266,0.0012289780493717284,0.001333385698796968,0.00144077677515541,0.0012380286001980874,0.0012379817454954366,0.001241337375315358,0.0011302321886856473,0.001087394644730266,0.0010267262249652755,0.0010530544893212358,0.0012528242477869976,0.0011320109415741072,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.0014700955624974003,0.0014207229937287524,0.0013993075095502998,0.0013949921980052,0.0014168216047412271,0.0012768809532293162,0.0012672052487111836,0.0011929517524364034,0.001160415900062011,0.001228458335355843,0.0039998068693416,0.00333778566553552,0.002484768849571981,0.002209194674089,0.0020059497117097,0.0018141410599251,0.00152591778348825,0.0016079836451084947,0.0017856094232081,0.0015746783083766837,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0.0010977258151206304,0.0012589144620514742,0.0009233516921362218,0.0011477963096220623,0.0012591881237673452,0.0011618465294408037,0.0010318237246685798,0.0009977356632871442,0.001120814913395874,0.0010485942388240297,0.0009977185282701848,0.0009597930138553711,0.0009463124378572445,0.0009395258098483351,0.0011490019220793905,0.0009850577371436691,0.0009285246472641588,0.0009479018959686708,0.0008953978681278691,0.0010600599496413644,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.0013248305440628717,0.0013900928072020885,0.0014389958057113,0.0012137910080613095,0.0012666236755001891,0.0013542231244289148,0.001127493100615057,0.0011282636174573522,0.0013261734516728243,0.001194838818537107,0.002157272351602699,0.0018853918091299585,0.0016534762326866266,0.0017435064323338,0.0013033138604763464,0.0011463283991341602,0.0012609905061597088,0.0013702183511577325,0.0010641254668098035,0.0011796590562935059,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.002212529924337466,0.0018527638855212064,0.00185447526354492,0.0013818833352533335,0.0012452896900633863,0.0010918407435046467,0.0011432011419334979,0.0012905659479885052,0.0011809122728238242,0.0011613280081114508,0.0018099396918135947,0.001632647941668845,0.0016068720975622318,0.0015260673204978,0.0013863664895836,0.0012575578840013462,0.0013106805686060113,0.0013468156957965002,0.0013277410041178936,0.001053800099264105,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.002942994964312164,0.0023565658089366916,0.001790989917849646,0.0018670866004058186,0.0012927867069516534,0.0010775996078704467,0.0012718103392625867,0.0012950775701648484,0.0011517024422432215,0.0010775032841912045,0.0011584962493313108,0.001214289814829667,0.0010353640799004708,0.001086971986770927,0.0010367486179322452,0.0010458587693956219,0.0010738310430727263,0.0009233079971037788,0.0010624862351344036,0.0009544275894188646,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,0.0028884067741306164,0.002292998593948383,0.00170024804841487,0.0015617071006550028,0.0013234181118617577,0.0009073973083760468,0.0009727078247032668,0.0009294166721745516,0.0009858688565646042,0.0009067773925438674,0.0009314720462966088,0.0007417009859041156,0.0007548864872628907,0.0009475436370973435,0.0008547764396230277,0.0009039462054360028,0.0007848164546476042,0.0008287675885506988,0.0007840570754745946,0.0009390383353053491,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2,1,0.0009996790451500882,0.0009502085289016133,0.0009205791117880998,0.000974167795501035,0.0010001417788836995,0.0009023311753070249,0.0010150845785079296,0.0010961482375984675,0.001064853783824984,0.0010077553191122132,0.0021622180930200214,0.001806862875031658,0.0014109365351487036,0.0014080477128227404,0.001373719811304316,0.0009757187881845047,0.0011789694584445193,0.0011720744577707956,0.0010801422412332258,0.0009506746482303653,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0.0011292589665142002,0.0008930673786967003,0.0009795419086860429,0.0008729817435567192,0.0008085408516609576,0.0009119717075417211,0.0007236332308569152,0.0009624714334497355,0.001226023331634864,0.0009276620395233957,0.0012376505661995843,0.0012049566899042527,0.0011095770725884327,0.0010563233245770684,0.0009792446624238855,0.0011001768392317525,0.0009272063882450227,0.0009860697994420703,0.00082558063045708,0.0008711603233364507,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2,1,0.0009614061043657874,0.0009078250607614149,0.0009500276075387106,0.0010361815592704073,0.0008581479578070534,0.0009123913572097447,0.0010852560477203825,0.0008159527388252847,0.0008643216521143262,0.0007800741539817309,0.0009937378570455508,0.0008964031022179907,0.0009769293247231083,0.0008497078804332636,0.0008720616260773274,0.0009357637586088263,0.0008733397085006692,0.0009167245897802158,0.000984031633583844,0.001189200379809777,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
3,3,0.0020802943668763937,0.0017936273341964469,0.0012372086736542193,0.001305962839521995,0.0011836186648174426,0.0008336209255754587,0.0008899167867471613,0.0008033546809447661,0.001103696912853822,0.0009290522931808138,0.0010842723769954573,0.0010349830306938747,0.001044133676003861,0.000983552140218138,0.0008464202647236174,0.0009052136210715561,0.0008605948030895224,0.0008729475020102109,0.0008783688522286829,0.0008275291343473575,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0
3,1,0.0012756579973401366,0.0011288480127748474,0.001108470874373995,0.001001631571325053,0.0010393453850268978,0.0009273481333223826,0.0009903995872720278,0.001031279716153457,0.0010060510970320317,0.000931047024872478,0.0019233427540680213,0.001460489479874768,0.0011804837180437757,0.0012183399799166762,0.0011924668430132038,0.0010134931369192635,0.0010039229723717816,0.0008759316738009176,0.0012416266479855454,0.0009893461457211618,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0
2,3,0.0011925291251000379,0.001010936813925896,0.0010865228848717585,0.0010996814607224274,0.0009326560470015521,0.0010485209181168413,0.0009758901220376164,0.0010162021740129043,0.0009676214884929423,0.0011526195198256826,0.00145032294144202,0.0013184957517777306,0.0010538159308173104,0.0010532156474349621,0.0011514851504184076,0.0009465050935304384,0.000900540112218974,0.0010741847720948678,0.0013598517821326863,0.0009874940053771388,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
2,1,0.000860096805252714,0.0011036870010977173,0.0008319048057981483,0.0007993356047168702,0.0008893710261502207,0.0010539141320698212,0.0009394608933481967,0.000859117615017781,0.0009491443573314191,0.0010057412306008673,0.0008654504443604917,0.0008327406114518906,0.00094248646563888,0.0009163932773769269,0.0008166547178926638,0.000786920950796715,0.000936945763892792,0.0008443620596284606,0.0008924767767344904,0.0008224969453839692,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,0.0008788411430453991,0.0011298441372954023,0.0009448379453519619,0.001066123341699524,0.0011200794927843133,0.001150740038530065,0.0009036306863827994,0.0011067693830594863,0.0008650028430133609,0.0009865276113326642,0.0012627697038675785,0.001591402030733497,0.0010588643659297451,0.0011195623803950897,0.001088448695105034,0.0008760882058584811,0.0010467628302445959,0.0010204209235560816,0.0009557851450064804,0.0011413690792331716,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2,0.0011883146101889128,0.0010987827040574603,0.0010557103637550038,0.0010750880927667783,0.0010480151992471678,0.0009301373806781445,0.0009320538951151155,0.0009641684105639478,0.0009149341270844022,0.001034857002992666,0.0015432481546689529,0.0014217910080661026,0.0012829386480761027,0.0012401751294636035,0.0010280563046595789,0.0011345464770897106,0.0009149351610359298,0.000993397695166063,0.0009455976651101263,0.0009438045912216379,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
3,3,0.0008975923423310218,0.0009607431445016592,0.0009695050432108417,0.0009461539662809304,0.0010572916961839216,0.001081313460358154,0.0009442365777148617,0.0010666225146686366,0.001048433121734145,0.000956107639163108,0.0009960660647287476,0.0010354904814660665,0.0010334586687768502,0.0008848700875177016,0.0009591292312687493,0.0007714205167257776,0.0009802192371501832,0.0009344569344933134,0.0008747889647513729,0.0011066709625165093,3.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
3,1,0.000978195601122241,0.0011020318284362296,0.0010809893139383682,0.0009755658185208389,0.0009467809399071086,0.0009640260713001557,0.0008338095684179529,0.0009856325311237391,0.0008460913676945667,0.0009648082302144279,0.0009151685159315886,0.0008753163986178239,0.0009394856753403543,0.0009927568831030367,0.0010331228088397994,0.0007423101484398533,0.0008836603182349239,0.0009725021412413062,0.0009445726815750766,0.0007887130385458125,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0
2,3,0.0010958145876241976,0.0009934973082866016,0.0009742342227384682,0.0008409211235668836,0.0009698907924719434,0.0009265789829361456,0.0008912110577849555,0.0008944868424536096,0.0010145921057038514,0.0009919795881814923,0.0010261004464864308,0.0011261449041559616,0.0009781839549801385,0.0009188291931481962,0.0009511171259397705,0.0008171808230413189,0.0009462584456807841,0.0008681247235054766,0.0009030957367425794,0.0010452674810616015,3.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
1,1,0.0032775205011068937,0.0023132828967445526,0.0021130741107837727,0.0018906480858883084,0.001945474822945893,0.0013543090790621942,0.001448623670742432,0.0013650054366859965,0.0013819073581888,0.0013710491253341676,0.0024241975165776274,0.0021147870015138398,0.0017543269016845955,0.001496655813397708,0.0013781371343111,0.001333766406812268,0.0009791527989683353,0.0013418576844048472,0.0010689197939094028,0.0011336681126715346,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2,1,0.0037600350298659154,0.002470787027005355,0.0020759699025926,0.001898282639085852,0.001645800924465906,0.0014169857673097524,0.0011513823705734734,0.0014802639905534707,0.0014113352454326001,0.0014364614527692936,0.0045979759598805,0.0039352305163712,0.0032127756964979,0.002725437255552268,0.002426154474127999,0.0017611159035729,0.0016591121211604,0.0016392230746186001,0.0019024474621923,0.0018469948220849002,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
3,2,0.003605284278196338,0.0031301772163643982,0.0023340335738211227,0.0021916104980661388,0.0017326330887781803,0.0012988550529164503,0.0013221957688544599,0.0012402940284714252,0.0013073220315018576,0.0013741447124570856,0.003911562416945238,0.002589686361368195,0.0021621390448507,0.0023813777560453995,0.0022580767569986,0.0015919232473502,0.00153153796524732,0.0016543614175483,0.0014741222396645998,0.0015647965569446612,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2,0.0026241725662070575,0.0018998172758560561,0.0014496151582443272,0.0017483775000959804,0.0014839764678608383,0.0009620391754414474,0.001186940739610382,0.0011205207765569982,0.0011108013383732207,0.0011701376524576714,0.001121583438990502,0.0008122069444812789,0.0009050574059762328,0.0009174629732962808,0.0009850519226852835,0.0008539881887568398,0.0009280872534803539,0.0008091518552377963,0.0008809653369025271,0.0009172927520499396,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,0.0013444328857413835,0.0010787738274769668,0.001227766549679312,0.001147283511117652,0.0012808108583303853,0.001062681668559961,0.00121289842797706,0.0010806043481140972,0.0010022122584186213,0.001368265391499546,0.002448071969297261,0.001709809199358341,0.0014171405317009449,0.001435144327213635,0.0013180310057895814,0.0011447968265332464,0.00119876133440993,0.001220277471268161,0.0009070204925445428,0.0010825828285719818,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,1,0.0021679745782401047,0.0016016309012113592,0.001327583274146191,0.0013144836263654603,0.0011774102057889638,0.0008752782289045585,0.0010077438360231812,0.0010124838481864618,0.0008783923541111709,0.0009718022519088992,0.000982068534774331,0.000912942580627779,0.0009941844474368477,0.0008365973098008524,0.0009520034846363992,0.0007590499477837838,0.0007957077711650535,0.0008604380848090222,0.0009313614283036422,0.0009752159838217877,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
